OBJECTID,Join_Count,state,city,name,holc_id,holc_grade,neighborho,miss_retire,miss_operate,miss_type,miss_np,Year_Of_Operation,new_type_coal_oil,new_type_ff,nameplate,ff_nameplate,co_nameplate,Peaker_plant,Shape_Length,Shape_Area
8238,0,VA,Norfolk, ,C27,C,1831,0,0,0,0,0,0,0,0,0,0,0,4855.169325,858620.8923
8239,0,VA,Norfolk, ,C28,C,1829,0,0,0,0,0,0,0,0,0,0,0,4443.177242,779341.7297
8240,0,VA,Norfolk, ,C29,C,1828,0,0,0,0,0,0,0,0,0,0,0,3335.537664,520832.1414
8241,0,VA,Norfolk, ,C3,C,1806,0,0,0,0,0,0,0,0,0,0,0,9979.203929,2526627.944
8242,0,VA,Norfolk, ,C30,C,1826,0,0,0,0,0,0,0,0,0,0,0,2896.823328,471013.0338
8243,0,VA,Norfolk, ,C31,C,1825,0,0,0,0,0,0,0,0,0,0,0,7932.020564,1347814.888
8244,0,VA,Norfolk, ,C32,C,1819,0,0,0,0,0,0,0,0,0,0,0,2422.603379,363161.9409
8245,0,VA,Norfolk, ,C33,C,1815,0,0,0,0,0,0,0,0,0,0,0,5488.182775,1963730.33
8246,0,VA,Norfolk, ,C34,C,1814,0,0,0,0,0,0,0,0,0,0,0,3081.003223,541277.9927
8247,0,VA,Norfolk, ,C35,C,1813,0,0,0,0,0,0,0,0,0,0,0,9142.4214,1998859.245
8248,0,VA,Norfolk, ,C36,C,1880,0,0,0,0,0,0,0,0,0,0,0,8424.819994,723131.0449
8249,0,VA,Norfolk, ,C37,C,1882,0,0,0,0,0,0,0,0,0,0,0,4825.098019,994832.9948
8250,0,VA,Norfolk, ,C38,C,1883,0,0,0,0,0,0,0,0,0,0,0,4667.772837,741588.1327
8251,0,VA,Norfolk, ,C39,C,1886,0,0,0,0,0,0,0,0,0,0,0,4124.916553,861245.5717
8252,0,VA,Norfolk, ,C4,C,1805,0,0,0,0,0,0,0,0,0,0,0,3606.13538,697395.1361
8253,0,VA,Norfolk, ,C40,C,1877,0,0,0,0,0,0,0,0,0,0,0,6597.598783,788391.0673
8254,0,VA,Norfolk, ,C41,C,1873,0,0,0,0,0,0,0,0,0,0,0,3730.318589,562273.5775
8255,0,VA,Norfolk, ,C42,C,1870,0,0,0,0,0,0,0,0,0,0,0,2670.523746,412890.2146
8256,0,VA,Norfolk, ,C43,C,1871,0,0,0,0,0,0,0,0,0,0,0,6373.782925,412046.9198
8257,0,VA,Norfolk, ,C44,C,1869,0,0,0,0,0,0,0,0,0,0,0,2102.985156,221594.15
8258,0,VA,Norfolk, ,C45,C,1868,0,0,0,0,0,0,0,0,0,0,0,6124.714483,1088884.433
8259,0,VA,Norfolk, ,C5,C,1804,0,0,0,0,0,0,0,0,0,0,0,2821.992998,367587.866
8260,0,VA,Norfolk, ,C6,C,1809,0,0,0,0,0,0,0,0,0,0,0,2409.263714,307966.047
8261,0,VA,Norfolk, ,C7,C,1843,0,0,0,0,0,0,0,0,0,0,0,3094.401724,296874.242
8262,0,VA,Norfolk, ,C8,C,1861,0,0,0,0,0,0,0,0,0,0,0,5626.513791,1061483.499
8263,0,VA,Norfolk, ,C9,C,1862,0,0,0,0,0,0,0,0,0,0,0,2942.311059,406689.7672
8264,0,VA,Norfolk, ,D1,D,1808,0,0,0,0,0,0,0,0,0,0,0,4296.415211,623686.7453
8265,0,VA,Norfolk, ,D10,D,1852,0,0,0,0,0,0,0,0,0,0,0,2989.132293,423248.6263
8266,0,VA,Norfolk, ,D11,D,1820,0,0,0,0,0,0,0,0,0,0,0,3857.329591,746353.4718
8267,0,VA,Norfolk, ,D12,D,1822,0,0,0,0,0,0,0,0,0,0,0,3171.091209,662224.0088
8268,0,VA,Norfolk, ,D13,D,1816,0,0,0,0,0,0,0,0,0,0,0,8505.691254,1773963.569
8269,0,VA,Norfolk, ,D14,D,1857,0,0,0,0,0,0,0,0,0,0,0,3929.915902,794824.6666
8270,0,VA,Norfolk, ,D15,D,1895,0,0,0,0,0,0,0,0,0,0,0,10705.51776,2003520.66
8271,0,VA,Norfolk, ,D16,D,1888,0,0,0,0,0,0,0,0,0,0,0,10161.18527,1890248.039
8272,0,VA,Norfolk, ,D17,D,1891,0,0,0,0,0,0,0,0,0,0,0,3817.1474,754896.7803
8273,0,VA,Norfolk, ,D18,D,1892,0,0,0,0,0,0,0,0,0,0,0,6822.210983,1459426.674
8274,0,VA,Norfolk, ,D19,D,1889,0,0,0,0,0,0,0,0,0,0,0,3864.556826,766831.9572
8275,0,VA,Norfolk, ,D2,D,1833,0,0,0,0,0,0,0,0,0,0,0,2245.931549,239107.6147
8276,0,VA,Norfolk, ,D20,D,1853,0,0,0,0,0,0,0,0,0,0,0,4516.941876,1183797.808
8277,0,VA,Norfolk, ,D21,D,1854,0,0,0,0,0,0,0,0,0,0,0,5283.719753,1135861.969
8278,0,VA,Norfolk, ,D22,D,1830,0,0,0,0,0,0,0,0,0,0,0,5883.355805,1681097.902
8279,0,VA,Norfolk, ,D23,D,1827,0,0,0,0,0,0,0,0,0,0,0,5902.926926,1655195.607
8280,1,VA,Norfolk, ,D24,D,1818,0,0,0,0,0,1,1,764.5,764.5,764.5,1,9305.128627,3036844.66
8281,0,VA,Norfolk, ,D25,D,1858,0,0,0,0,0,0,0,0,0,0,0,3893.646751,1001874.431
8282,0,VA,Norfolk, ,D26,D,1879,0,0,0,0,0,0,0,0,0,0,0,1530.921838,144041.0865
8283,0,VA,Norfolk, ,D27,D,1884,0,0,0,0,0,0,0,0,0,0,0,9150.785625,1521232.739
8284,0,VA,Norfolk, ,D28,D,1885,0,0,0,0,0,0,0,0,0,0,0,4409.979591,565743.6711
8285,0,VA,Norfolk, ,D29,D,1876,0,0,0,0,0,0,0,0,0,0,0,3982.434093,763371.7345
8286,0,VA,Norfolk, ,D3,D,1842,0,0,0,0,0,0,0,0,0,0,0,6879.767774,1256096.579
8287,0,VA,Norfolk, ,D30,D,1872,0,0,0,0,0,0,0,0,0,0,0,4321.103854,707120.1957
8288,0,VA,Norfolk, ,D4,D,1839,0,0,0,0,0,0,0,0,0,0,0,2123.286854,214953.2037
8289,0,VA,Norfolk, ,D5,D,1865,0,0,0,0,0,0,0,0,0,0,0,4265.713746,842533.3564
8290,0,VA,Norfolk, ,D6,D,1850,0,0,0,0,0,0,0,0,0,0,0,7171.594465,1090739.186
8291,0,VA,Norfolk, ,D7,D,1864,0,0,0,0,0,0,0,0,0,0,0,5381.941621,1469087.946
8292,0,VA,Norfolk, ,D8,D,1863,0,0,0,0,0,0,0,0,0,0,0,4173.947993,827387.835
8293,0,VA,Norfolk, ,D9,D,1836,0,0,0,0,0,0,0,0,0,0,0,3389.389315,547246.5411
8294,0,VA,Richmond, ,A1,A,37,0,0,0,0,0,0,0,0,0,0,0,4414.967234,1106003.653
8295,0,VA,Richmond, ,A2,A,3,0,0,0,0,0,0,0,0,0,0,0,2695.399201,330727.9314
8296,0,VA,Richmond,Hampton Garden and Tuckahoe,A3,A,6,0,0,0,0,0,0,0,0,0,0,0,14611.45132,1769024.283
8297,0,VA,Richmond, ,A4,A,8,0,0,0,0,0,0,0,0,0,0,0,6760.491221,1093426.726
8298,0,VA,Richmond,Windsor Farms,A5,A,9,0,0,0,0,0,0,0,0,0,0,0,7558.266784,2487687.06
8299,0,VA,Richmond,Westover Hills,A6,A,25,0,0,0,0,0,0,0,0,0,0,0,4713.383834,635010.097
8300,0,VA,Richmond, ,A7,A,44,0,0,0,0,0,0,0,0,0,0,0,2291.570436,299431.3657
8301,0,VA,Richmond, ,B1,B,2,0,0,0,0,0,0,0,0,0,0,0,3461.038349,457838.7164
8302,0,VA,Richmond,Woodland Heights,B10,B,30,0,0,0,0,0,0,0,0,0,0,0,3586.277931,749924.3674
8303,0,VA,Richmond, ,B11,B,38,0,0,0,0,0,0,0,0,0,0,0,2818.705033,433435.2327
8304,0,VA,Richmond,Brookdale,B12,B,36,0,0,0,0,0,0,0,0,0,0,0,4402.580135,879087.8926
8305,0,VA,Richmond,Belleview Park and Belleview Court,B12.5,B,35,0,0,0,0,0,0,0,0,0,0,0,3724.038296,773497.7705
8306,0,VA,Richmond,Ginter Park,B13,B,39,0,0,0,0,0,0,0,0,0,0,0,6083.095597,1062390.799
8307,0,VA,Richmond,Barton Heights,B14,B,43,0,0,0,0,0,0,0,0,0,0,0,5381.211441,744812.2483
8308,0,VA,Richmond,West Hampton,B2,B,4,0,0,0,0,0,0,0,0,0,0,0,5639.56284,1096582.171
8309,0,VA,Richmond, ,B3,B,5,0,0,0,0,0,0,0,0,0,0,0,5161.888433,964236.4218
8310,0,VA,Richmond, ,B4,B,7,0,0,0,0,0,0,0,0,0,0,0,10841.62364,1741391.507
8311,0,VA,Richmond,West End,B5,B,14,0,0,0,0,0,0,0,0,0,0,0,10295.17643,1245092.839
8312,0,VA,Richmond, ,B6,B,15,0,0,0,0,0,0,0,0,0,0,0,2073.775087,147050.4952
8313,0,VA,Richmond, ,B7,B,18,0,0,0,0,0,0,0,0,0,0,0,1779.436742,153453.363
8314,0,VA,Richmond,Westover Hills,B8,B,26,0,0,0,0,0,0,0,0,0,0,0,5360.89893,1078343.344
8315,0,VA,Richmond,Forest Hills,B9,B,28,0,0,0,0,0,0,0,0,0,0,0,7441.715141,1086173.978
8316,0,VA,Richmond,Dunreath,C1,C,1,0,0,0,0,0,0,0,0,0,0,0,5921.512448,870523.0151
8317,0,VA,Richmond, ,C10,C,49,0,0,0,0,0,0,0,0,0,0,0,8108.534432,984467.5683
8318,0,VA,Richmond,Highland Park,C11,C,52,0,0,0,0,0,0,0,0,0,0,0,10605.87464,1805482.884
8319,0,VA,Richmond, ,C12,C,56,0,0,0,0,0,0,0,0,0,0,0,4964.192276,940706.0954
8320,0,VA,Richmond,Montrose Heights,C13,C,57,0,0,0,0,0,0,0,0,0,0,0,3660.044443,700146.5102
8321,0,VA,Richmond,National Heights,C14,C,58,0,0,0,0,0,0,0,0,0,0,0,3118.124545,424924.0835
8322,0,VA,Richmond,The Fan,C2,C,17,0,0,0,0,0,0,0,0,0,0,0,11128.2069,2277491.961
8323,0,VA,Richmond,William Byrd Park,C3,C,16,0,0,0,0,0,0,0,0,0,0,0,6239.074619,932156.97
8324,0,VA,Richmond, ,C4,C,19,0,0,0,0,0,0,0,0,0,0,0,4330.382681,525698.1729
8325,0,VA,Richmond, ,C5,C,27,0,0,0,0,0,0,0,0,0,0,0,2599.866294,356808.1767
8326,0,VA,Richmond, ,C6,C,29,0,0,0,0,0,0,0,0,0,0,0,12454.97958,1938181.031
8327,0,VA,Richmond, ,C7,C,40,0,0,0,0,0,0,0,0,0,0,0,3776.712501,286178.2281
8328,0,VA,Richmond, ,C8,C,45,0,0,0,0,0,0,0,0,0,0,0,6192.79115,1102835.846
8329,0,VA,Richmond,Barton Heights,C9,C,47,0,0,0,0,0,0,0,0,0,0,0,4771.44794,586639.1537
8330,0,VA,Richmond, ,D1,D,24,0,0,0,0,0,0,0,0,0,0,0,23272.50111,2469840.64
8331,0,VA,Richmond, ,D10,D,31,0,0,0,0,0,0,0,0,0,0,0,4333.625959,327987.8478
8332,0,VA,Richmond,South Richmond,D11,D,33,0,0,0,0,0,0,0,0,0,0,0,2795.505961,342351.3446
8333,0,VA,Richmond, ,D11.5,D,34,0,0,0,0,0,0,0,0,0,0,0,6831.210015,1409353.427
8334,0,VA,Richmond, ,D2,D,41,0,0,0,0,0,0,0,0,0,0,0,3116.934115,534705.2453
8335,0,VA,Richmond, ,D3,D,42,0,0,0,0,0,0,0,0,0,0,0,4373.023449,882242.1301
8336,0,VA,Richmond, ,D4,D,46,0,0,0,0,0,0,0,0,0,0,0,3821.212978,277288.0755
8337,0,VA,Richmond, ,D5,D,53,0,0,0,0,0,0,0,0,0,0,0,18388.48589,3363321.705
8338,0,VA,Richmond,Church Hill,D6,D,54,0,0,0,0,0,0,0,0,0,0,0,15053.08815,2329628.643
8339,0,VA,Richmond,Fulton,D7,D,55,0,0,0,0,0,0,0,0,0,0,0,6681.314208,944987.6479
8340,0,VA,Richmond, ,D8,D,21,0,0,0,0,0,0,0,0,0,0,0,10507.388,1280668.062
8341,0,VA,Richmond,Riverview,D9,D,20,0,0,0,0,0,0,0,0,0,0,0,2781.376193,470271.925
8342,0,VA,Roanoke,Edge Hill,A1,A,1788,0,0,0,0,0,0,0,0,0,0,0,2129.393153,151736.8833
8343,0,VA,Roanoke,Prospect Hill,A2,A,1787,0,0,0,0,0,0,0,0,0,0,0,3649.804086,385964.8321
8344,0,VA,Roanoke, ,A3,A,1783,0,0,0,0,0,0,0,0,0,0,0,1661.170668,154596.1871
8345,0,VA,Roanoke, ,A4,A,1784,0,0,0,0,0,0,0,0,0,0,0,2201.168575,306788.2854
8346,0,VA,Roanoke,Williamson Road,B1,B,1785,0,0,0,0,0,0,0,0,0,0,0,7562.491751,1072843.168
8347,0,VA,Roanoke, ,B1-Salem,B,1798,0,0,0,0,0,0,0,0,0,0,0,3420.579614,220009.3703
8348,0,VA,Roanoke, ,"B2
2",B,1771,0,0,0,0,0,0,0,0,0,0,0,7841.233263,994361.5098
8349,0,VA,Roanoke, ,B2-Salem,B,1794,0,0,0,0,0,0,0,0,0,0,0,2819.694002,203365.7236
8350,0,VA,Roanoke,South Roanoke,B3,B,1782,0,0,0,0,0,0,0,0,0,0,0,5388.72928,949424.0966
8351,0,VA,Roanoke, ,C1,C,1764,0,0,0,0,0,0,0,0,0,0,0,9141.157589,2151688.258
8352,0,VA,Roanoke, ,C10,C,1800,0,0,0,0,0,0,0,0,0,0,0,2492.598287,197807.803
8353,0,VA,Roanoke,Grandin Court,C11,C,1789,0,0,0,0,0,0,0,0,0,0,0,7184.527431,1190075.621
8354,0,VA,Roanoke, ,C12,C,1772,0,0,0,0,0,0,0,0,0,0,0,2263.235448,235036.0888
8355,0,VA,Roanoke, ,C2,C,1786,0,0,0,0,0,0,0,0,0,0,0,7843.0838,941610.2559
8356,0,VA,Roanoke, ,C3,C,1774,0,0,0,0,0,0,0,0,0,0,0,5429.458339,862007.5075
8357,0,VA,Roanoke, ,C4,C,1775,0,0,0,0,0,0,0,0,0,0,0,2591.698929,339069.4769
8358,0,VA,Roanoke, ,C5,C,1778,0,0,0,0,0,0,0,0,0,0,0,11181.81152,2367104.042
8359,0,VA,Roanoke,Riverland Road,C6,C,1781,0,0,0,0,0,0,0,0,0,0,0,4309.784601,601247.5472
8360,0,VA,Roanoke,Old Southwest Section,C7,C,1766,0,0,0,0,0,0,0,0,0,0,0,7539.205619,1450527.861
8361,0,VA,Roanoke,Old Southwest Section,C8,C,1765,0,0,0,0,0,0,0,0,0,0,0,3552.606683,477644.1371
8362,0,VA,Roanoke,"Virginia Heights, Ghent, and Wasena",C9,C,1769,0,0,0,0,0,0,0,0,0,0,0,10686.08738,2304978.642
8363,0,VA,Roanoke, ,C-Salem,C,1795,0,0,0,0,0,0,0,0,0,0,0,4830.731811,413254.9338
8364,0,VA,Roanoke, ,D1,D,1768,0,0,0,0,0,0,0,0,0,0,0,3549.809546,491256.1074
8365,0,VA,Roanoke, ,D2,D,1767,0,0,0,0,0,0,0,0,0,0,0,3217.365614,369880.2045
8366,0,VA,Roanoke, ,D3,D,1773,0,0,0,0,0,0,0,0,0,0,0,11608.381,2536291.47
8367,0,VA,Roanoke,Williamson Grove and East Gate,D4,D,1776,0,0,0,0,0,0,0,0,0,0,0,24090.1033,5156345.455
8368,0,VA,Roanoke,Vinton,D5,D,1779,0,0,0,0,0,0,0,0,0,0,0,7329.892883,1542357.282
8369,0,VA,Roanoke, ,D6,D,1777,0,0,0,0,0,0,0,0,0,0,0,6406.405274,997071.5694
8370,0,VA,Roanoke,Riverland Farms,D7,D,1780,0,0,0,0,0,0,0,0,0,0,0,7244.069718,901468.8239
8371,0,VA,Roanoke,Conehurst and Edgewood,D8,D,1763,0,0,0,0,0,0,0,0,0,0,0,3129.957409,612225.8372
8372,0,VA,Roanoke, ,D-Salem,D,1793,0,0,0,0,0,0,0,0,0,0,0,12883.95141,2717528.082
8373,0,VA,Roanoke, , ,C,1792,0,0,0,0,0,0,0,0,0,0,0,1767.007753,145538.25
8374,0,WA,Seattle, ,A1,A,1700,0,0,0,0,0,0,0,0,0,0,0,3017.693466,235192.9112
8375,0,WA,Seattle, ,A10,A,1748,0,0,0,0,0,0,0,0,0,0,0,2877.870228,177543.085
8376,0,WA,Seattle, ,A11,A,1750,0,0,0,0,0,0,0,0,0,0,0,2495.74994,175213.4326
8377,0,WA,Seattle, ,A12,A,1755,0,0,0,0,0,0,0,0,0,0,0,5241.599182,453100.5947
8378,1,WA,Seattle, ,A2,A,1761,0,0,0,0,0,1,1,5,5,0,1,2820.518196,457604.0461
8379,1,WA,Seattle, ,A3,A,1760,0,0,0,0,0,1,1,5,5,0,1,6334.159838,1084372.413
8380,0,WA,Seattle, ,A4,A,1720,0,0,0,0,0,0,0,0,0,0,0,6564.641811,1061140.448
8381,0,WA,Seattle, ,A5,A,1726,0,0,0,0,0,0,0,0,0,0,0,2749.550718,203540.1993
8382,0,WA,Seattle, ,A6,A,1732,0,0,0,0,0,0,0,0,0,0,0,6047.190809,1078306.721
8383,0,WA,Seattle, ,A7,A,1744,0,0,0,0,0,0,0,0,0,0,0,8910.867297,1696100.6
8384,0,WA,Seattle, ,A8,A,1746,0,0,0,0,0,0,0,0,0,0,0,3364.912582,434295.078
8385,0,WA,Seattle, ,A9,A,1742,0,0,0,0,0,0,0,0,0,0,0,3352.128174,461554.4621
8386,0,WA,Seattle, ,B1,B,1701,0,0,0,0,0,0,0,0,0,0,0,10655.92272,4801648.759
8387,0,WA,Seattle, ,B10,B,1722,0,0,0,0,0,0,0,0,0,0,0,5190.846785,677054.4485
8388,0,WA,Seattle, ,B11,B,1725,0,0,0,0,0,0,0,0,0,0,0,13299.65044,3881778.713
8389,0,WA,Seattle, ,B12,B,1731,0,0,0,0,0,0,0,0,0,0,0,14716.71038,3514043.444
8390,0,WA,Seattle, ,B13,B,1745,0,0,0,0,0,0,0,0,0,0,0,4152.332134,903981.3197
8391,0,WA,Seattle, ,B14,B,1743,0,0,0,0,0,0,0,0,0,0,0,23624.88081,4871653.203
8392,0,WA,Seattle, ,B15,B,1736,0,0,0,0,0,0,0,0,0,0,0,7186.146187,1262215.282
8393,0,WA,Seattle, ,B16,B,1739,0,0,0,0,0,0,0,0,0,0,0,2096.971521,269124.9387
8394,0,WA,Seattle, ,B17,B,1741,0,0,0,0,0,0,0,0,0,0,0,7294.396743,920572.2971
8395,0,WA,Seattle, ,B18,B,1749,0,0,0,0,0,0,0,0,0,0,0,23071.27083,6186757.384
8396,0,WA,Seattle, ,B19,B,1758,0,0,0,0,0,0,0,0,0,0,0,14131.26368,6200598.412
8397,0,WA,Seattle, ,B2,B,1704,0,0,0,0,0,0,0,0,0,0,0,15644.01071,6140665.699
8398,1,WA,Seattle, ,B3,B,1706,0,0,0,0,0,1,1,5,5,0,1,19659.19888,6849476.44
8399,0,WA,Seattle, ,B4,B,1709,0,0,0,0,0,0,0,0,0,0,0,3862.040709,829735.782
8400,1,WA,Seattle, ,B5,B,1712,0,0,0,0,0,1,1,5,5,0,1,2444.988818,323117.797
8401,1,WA,Seattle, ,B6,B,1714,0,0,0,0,0,1,1,5,5,0,1,3116.329725,373928.1714
8402,1,WA,Seattle, ,B7,B,1713,0,0,0,0,0,1,1,5,5,0,1,2654.641872,406577.537
8403,0,WA,Seattle, ,B8,B,1715,0,0,0,0,0,0,0,0,0,0,0,2497.959214,305179.9697
8404,0,WA,Seattle, ,B9,B,1718,0,0,0,0,0,0,0,0,0,0,0,2838.023852,401593.3961
8405,0,WA,Seattle, ,C1,C,1702,0,0,0,0,0,0,0,0,0,0,0,6240.189616,1609606.141
8406,0,WA,Seattle, ,C10,C,1727,0,0,0,0,0,0,0,0,0,0,0,2542.544952,285834.0632
8407,0,WA,Seattle, ,C11,C,1729,0,0,0,0,0,0,0,0,0,0,0,7944.581069,1940213.546
8408,0,WA,Seattle, ,C12,C,1735,0,0,0,0,0,0,0,0,0,0,0,1670.18192,172348.6024
8409,0,WA,Seattle, ,C13,C,1738,0,0,0,0,0,0,0,0,0,0,0,28152.04834,7603873.988
8410,0,WA,Seattle, ,C14,C,1740,0,0,0,0,0,0,0,0,0,0,0,20223.81151,11437150.8
8411,0,WA,Seattle, ,C15,C,1754,0,0,0,0,0,0,0,0,0,0,0,7601.122402,926413.3322
8412,0,WA,Seattle, ,C16,C,1757,0,0,0,0,0,0,0,0,0,0,0,5070.558488,910131.8939
8413,0,WA,Seattle, ,C17,C,1751,0,0,0,0,0,0,0,0,0,0,0,8084.028216,1723163.979
8414,0,WA,Seattle, ,C18,C,1762,0,0,0,0,0,0,0,0,0,0,0,1863.956832,198894.5449
8415,0,WA,Seattle, ,C2,C,1703,0,0,0,0,0,0,0,0,0,0,0,9960.818429,2222121.251
8416,0,WA,Seattle, ,C3,C,1705,0,0,0,0,0,0,0,0,0,0,0,3052.036111,372504.5182
8417,1,WA,Seattle, ,C4,C,1710,0,0,0,0,0,1,1,5,5,0,1,3000.548003,253384.1647
8418,1,WA,Seattle, ,C5,C,1711,0,0,0,0,0,1,1,5,5,0,1,9959.947323,1433578.296
8419,0,WA,Seattle, ,C6,C,1707,0,0,0,0,0,0,0,0,0,0,0,2987.223707,248056.7165
8420,0,WA,Seattle, ,C7,C,1721,0,0,0,0,0,0,0,0,0,0,0,13729.61199,3911886.893
8421,0,WA,Seattle, ,C8,C,1728,0,0,0,0,0,0,0,0,0,0,0,13617.67278,1179234.224
8422,0,WA,Seattle, ,C9,C,1724,0,0,0,0,0,0,0,0,0,0,0,3332.948114,296381.9682
8423,0,WA,Seattle, ,D1,D,1716,0,0,0,0,0,0,0,0,0,0,0,15877.69915,2903843.542
8424,0,WA,Seattle, ,D10,D,1747,0,0,0,0,0,0,0,0,0,0,0,4860.366341,306768.5741
8425,0,WA,Seattle, ,D11,D,1756,0,0,0,0,0,0,0,0,0,0,0,1425.075211,90558.40327
8426,0,WA,Seattle, ,D2,D,1708,0,0,0,0,0,0,0,0,0,0,0,4021.8448,291852.7771
8427,0,WA,Seattle, ,D3,D,1730,0,0,0,0,0,0,0,0,0,0,0,3006.767776,169161.7432
8428,0,WA,Seattle, ,D4,D,1733,0,0,0,0,0,0,0,0,0,0,0,5687.403142,1759131.619
8429,0,WA,Seattle, ,D5,D,1734,0,0,0,0,0,0,0,0,0,0,0,17229.87234,6713412.51
8430,0,WA,Seattle, ,D6,D,1737,0,0,0,0,0,0,0,0,0,0,0,10181.13274,2537067.162
8431,0,WA,Seattle, ,D7,D,1759,0,0,0,0,0,0,0,0,0,0,0,3421.509399,728545.3092
8432,0,WA,Seattle, ,D8,D,1753,0,0,0,0,0,0,0,0,0,0,0,28655.05374,10706367.15
8433,0,WA,Seattle, ,D9,D,1752,0,0,0,0,0,0,0,0,0,0,0,4337.951384,289573.8027
8434,0,WA,Spokane,Audubon District,A1,A,3879,0,0,0,0,0,0,0,0,0,0,0,3961.125435,747116.7127
8435,0,WA,Spokane,Monterey Park,A2,A,3884,0,0,0,0,0,0,0,0,0,0,0,1590.176196,159091.9743
8436,0,WA,Spokane,Corbin Park District,A3,A,3887,0,0,0,0,0,0,0,0,0,0,0,2163.078537,263783.6409
8437,0,WA,Spokane,Natatorium Park,A4,A,3873,0,0,0,0,0,0,0,0,0,0,0,1678.524334,149508.1029
8438,0,WA,Spokane,Overbluff and Rockwood,A5,A,3861,0,0,0,0,0,0,0,0,0,0,0,7691.700458,639119.4571
8439,0,WA,Spokane,South Rockwood District,A6,A,3864,0,0,0,0,0,0,0,0,0,0,0,5363.321106,754070.9936
8440,0,WA,Spokane,Comstock and Cannon Hill,A7,A,3890,0,0,0,0,0,0,0,0,0,0,0,8136.024346,1719510.45
8441,0,WA,Spokane,Manito Boulevard,A8,A,3892,0,0,0,0,0,0,0,0,0,0,0,2350.136182,223564.3382
8442,0,WA,Spokane,Franklin Park District,B1,B,3882,0,0,0,0,0,0,0,0,0,0,0,6783.785795,1882922.981
8443,0,WA,Spokane,Cliff Park and Canon Hill District,B10,B,3860,0,0,0,0,0,0,0,0,0,0,0,3666.954854,451631.9186
8444,0,WA,Spokane,Southwest Boulevard District,B11,B,3865,0,0,0,0,0,0,0,0,0,0,0,6963.972151,782150.5291
8445,0,WA,Spokane,Manito Park,B12,B,3891,0,0,0,0,0,0,0,0,0,0,0,9305.211562,1582991.375
8446,0,WA,Spokane,South Manito Park District,B13,B,3893,0,0,0,0,0,0,0,0,0,0,0,9817.411018,2840162.875
8447,0,WA,Spokane,Wellesley District,B2,B,3897,0,0,0,0,0,0,0,0,0,0,0,1633.756781,131521.4183
8448,0,WA,Spokane,Audubon Park,B3,B,3878,0,0,0,0,0,0,0,0,0,0,0,7112.575906,809396.3253
8449,0,WA,Spokane,South Lidgerwood,B4,B,3885,0,0,0,0,0,0,0,0,0,0,0,4057.266908,533555.0911
8450,0,WA,Spokane,Corbin Park,B5,B,3886,0,0,0,0,0,0,0,0,0,0,0,3909.044773,352972.015
8451,0,WA,Spokane,Corbin Park,B6,B,3888,0,0,0,0,0,0,0,0,0,0,0,3351.422066,462006.6619
8452,0,WA,Spokane,Natatorium Park,B7,B,3874,0,0,0,0,0,0,0,0,0,0,0,4548.966585,504237.3341
8453,0,WA,Spokane,Ross Addition,B8,B,3868,0,0,0,0,0,0,0,0,0,0,0,3719.566492,518462.9111
8454,0,WA,Spokane,Old Cannon Hill District,B9,B,3859,0,0,0,0,0,0,0,0,0,0,0,2962.833622,541085.5795
8455,0,WA,Spokane,Hollywood District,C1,C,3880,0,0,0,0,0,0,0,0,0,0,0,2069.61902,258644.674
8456,0,WA,Spokane,Illinois Avenue District,C10,C,3904,0,0,0,0,0,0,0,0,0,0,0,5559.760869,796397.959
8457,0,WA,Spokane,Court House District,C11,C,3875,0,0,0,0,0,0,0,0,0,0,0,5380.294396,805685.4192
8458,0,WA,Spokane,North Central District,C12,C,3889,0,0,0,0,0,0,0,0,0,0,0,4474.131952,702686.4569
8459,0,WA,Spokane,Gonzaga District,C13,C,3903,0,0,0,0,0,0,0,0,0,0,0,7436.123489,1686311.767
8460,0,WA,Spokane,South Riverton District,C14,C,3906,0,0,0,0,0,0,0,0,0,0,0,6318.58074,1256999.977
8461,0,WA,Spokane,Brown's Addition,C15,C,3869,0,0,0,0,0,0,0,0,0,0,0,4438.916595,762032.9442
8462,0,WA,Spokane,Fairgrounds Addition,C16,C,3866,0,0,0,0,0,0,0,0,0,0,0,7935.25525,2250078.348
8463,0,WA,Spokane,Old Cannon Hill District,C17,C,3858,0,0,0,0,0,0,0,0,0,0,0,6400.547173,1023170.472
8464,0,WA,Spokane,Liberty Park District,C18,C,3862,0,0,0,0,0,0,0,0,0,0,0,6208.711779,992669.5542
8465,0,WA,Spokane,Altamont District,C19,C,3863,0,0,0,0,0,0,0,0,0,0,0,10429.29346,1804037.887
8466,0,WA,Spokane,Arlington District,C2,C,3896,0,0,0,0,0,0,0,0,0,0,0,4354.074139,680769.0664
8467,0,WA,Spokane,Lincoln Height District,C20,C,3867,0,0,0,0,0,0,0,0,0,0,0,25894.75725,8037064.26
8468,0,WA,Spokane,South Lidgerwood District,C3,C,3901,0,0,0,0,0,0,0,0,0,0,0,12145.5776,2505215.044
8469,0,WA,Spokane,Hillyard District,C4,C,3900,0,0,0,0,0,0,0,0,0,0,0,2760.767634,467559.9802
8470,0,WA,Spokane,Northwest Boulevard,C5,C,3881,0,0,0,0,0,0,0,0,0,0,0,17315.05248,5300686.978
8471,0,WA,Spokane,Emerson School District,C6,C,3883,0,0,0,0,0,0,0,0,0,0,0,5570.307937,726217.1033
